#Name	TATA-box	Inr	CCAAT-box	GC-box
LRG1_1	0	0	0	0
CYB5R4_2	0	1	0	0
YOD1_2	0	0	0	1
CMSS1_1	0	1	0	0
ARHGAP18_4	0	0	0	0
ARPC4_1	0	1	0	0
NDUFAF7_1	0	0	0	1
TRIM24_2	0	0	0	1
PBX1_2	0	0	1	1
ERMAP_1	0	0	0	1
COPS7B_1	0	0	0	1
RABGGTB_3	0	0	0	0
PIFO_3	0	0	0	0
MFF_1	0	0	0	0
CPD_1	0	0	1	1
ASTN2_2	0	0	0	0
OSR2_1	1	1	0	1
PCGF5_2	0	1	0	1
CTPS2_1	0	1	1	0
SPINK5_2	0	0	0	1
PALMD_3	0	0	0	0
TGFB1_2	0	0	0	1
PHACTR3_3	0	0	0	0
MYH6_3	0	0	0	1
CCL3L3_1	1	1	0	0
ARHGAP24_2	1	0	0	0
GRIK2_2	0	0	0	0
CAP1_2	0	0	0	1
SORL1_2	0	0	0	1
CORO7_1	0	0	1	1
TREH_1	0	1	1	1
PJA2_1	0	0	0	1
PVRIG_1	0	1	1	0
NEGR1_2	0	0	0	0
TRIM13_4	0	0	0	0
ADPGK_1	0	0	0	1
ENPP4_1	0	1	1	0
ZSCAN32_2	0	0	0	1
ANKS1A_1	0	0	0	1
SOX5_4	0	1	0	0
NPEPL1_9	0	0	1	0
GAS8_2	0	0	0	0
ATP4B_1	1	1	0	0
LARP1_1	0	1	0	1
EED_3	0	1	0	1
GZMA_1	1	1	0	0
IL32_1	1	0	0	0
RALGDS_12	0	1	0	0
ESYT3_1	0	0	0	0
PLEKHG5_1	0	0	0	0
DCAF4_2	0	1	0	1
CHD2_2	0	0	0	0
IYD_1	0	1	0	0
INO80E_4	0	0	0	0
VWA3A_1	0	0	0	0
ATXN7_9	0	0	0	1
TYK2_1	0	1	1	0
ANXA5_1	0	1	0	1
PAGE2_1	0	0	0	0
EYA4_2	0	0	0	1
PDE6H_1	0	0	0	0
NAPEPLD_3	0	0	0	0
TMEM176B_2	0	0	1	0
ABCA2_1	0	0	0	1
UBE2L6_1	0	1	0	1
TMEM93_1	0	1	1	1
ASTN1_2	0	0	0	0
ANKRD2_1	1	1	1	0
CHMP4B_1	0	0	0	0
C3orf33_1	0	0	0	1
TLK1_1	0	0	0	1
GNG10_3	0	0	0	0
TJAP1_3	0	0	0	1
NAA10_1	0	0	1	1
SDC4_1	1	1	0	1
RMDN2_3	0	0	0	1
KAZN_5	1	0	0	0
ZNF880_2	0	0	0	0
UAP1L1_1	0	1	0	1
RUFY3_2	0	0	0	0
TBC1D5_1	1	1	0	0
SEMA6C_2	0	1	0	0
LSM1_2	0	0	1	0
CAND1_1	0	0	0	1
AKAP1_1	0	1	0	1
MAPKAPK3_1	0	0	0	1
NARFL_1	0	1	0	0
NUP88_1	0	1	1	0
TCEAL8_1	0	0	1	1
MIB2_1	0	1	0	1
PPP1R14D_2	0	1	1	0
FEZ2_2	1	0	0	0
RBFA_1	0	0	0	1
LDHD_1	0	0	0	0
WWC3_1	0	0	0	0
ADD1_3	0	1	0	0
EPB41L5_1	0	0	0	0
OCM2_1	0	0	0	1
MOV10_1	0	0	0	0
ADRBK2_3	0	0	0	0
DPF1_3	0	1	0	0
IQCF2_1	0	1	0	0
PTPRH_1	0	1	0	1
RASSF3_1	0	0	0	1
TBC1D24_1	0	1	0	0
DDHD1_2	0	0	0	0
ANKRD13D_2	0	1	0	1
ZNRF3_1	0	0	0	1
C22orf15_1	0	1	0	0
FGF1_2	0	0	0	0
RAPGEF5_2	0	1	0	0
ACOX1_3	0	0	0	1
THBS2_1	1	0	0	0
DGKK_1	0	1	0	1
FAM167A_2	0	0	0	1
TTLL4_3	0	0	0	0
GLB1L_1	0	0	0	0
XIAP_2	0	0	0	0
RFK_1	0	1	0	1
LMAN2_3	0	0	0	0
EOGT_2	0	0	0	1
RGS16_1	1	0	1	1
ERAP1_1	0	1	0	0
FDX1_2	0	0	0	1
CEBPG_1	0	0	1	1
PCDHGB2_2	0	0	0	0
PFKFB1_1	0	0	0	0
FUK_1	0	0	0	0
YWHAE_1	0	0	0	1
KCNJ4_1	0	0	0	0
MYBPC1_1	1	0	0	1
TMEM57_3	0	0	0	1
KCTD1_2	0	1	0	0
CCDC157_2	0	0	0	0
TEP1_2	0	0	0	0
LIX1L_2	0	0	0	0
PRKAG2_3	0	0	0	0
SLC29A1_1	0	1	0	1
CA1_3	0	0	0	0
KMT2C_3	0	0	0	0
C11orf88_1	0	1	0	0
POM121_3	0	0	0	0
MMP12_1	1	0	0	0
ANAPC1_1	0	0	0	0
ERI1_2	0	0	0	0
C1S_2	0	0	0	0
BIRC2_2	0	0	0	0
CALM3_1	0	0	0	1
MARCKSL1_1	1	0	1	1
SATB1_4	0	0	0	1
SLC16A6_1	1	0	0	1
IKZF1_5	0	1	0	1
TMEM91_7	0	1	0	1
CLN6_1	0	0	0	1
MAP4K3_1	0	0	0	1
LTBR_1	0	1	0	0
GUCY1A3_3	0	1	0	0
SF3B4_2	0	0	0	0
TBC1D29_1	0	1	0	0
FUT10_1	0	0	0	0
ERICH5_2	0	1	0	0
TNRC6B_3	1	0	1	0
PLPPR5_4	0	0	0	0
NUP37_1	0	0	1	0
CUEDC2_1	0	0	0	1
CEP55_2	0	0	0	0
LIN28A_1	0	0	0	1
FANCI_1	0	0	0	1
EFNA1_1	0	1	0	1
SCARF2_1	0	1	0	1
MAPKAPK5_2	0	0	0	0
CORO6_1	0	0	0	0
PWWP2A_1	0	0	1	0
KTN1_4	0	0	0	0
NME1_1	0	0	0	0
DEPTOR_1	0	1	0	1
NDRG4_2	0	1	0	1
MFAP3L_3	0	1	0	0
ASNS_2	0	0	0	1
CDK2AP2_1	0	0	1	0
FIP1L1_5	0	0	0	0
BCAM_1	0	1	0	1
CHD4_3	1	0	0	1
GDF15_1	1	1	0	1
TRIML1_2	0	1	1	0
SLC17A6_1	0	0	1	0
DENND6A_1	0	0	0	1
HMGN3_1	0	1	1	1
KCNK2_4	0	0	0	0
TMEM175_1	0	0	0	1
CHCHD7_1	0	0	1	1
SYN3_1	0	1	1	1
ACSF3_1	0	0	0	0
CCDC88C_1	0	0	0	1
QSER1_2	0	0	1	0
C19orf24_1	0	1	1	1
HINT1_1	0	0	0	0
GPR158_1	0	0	0	1
ACTRT3_2	0	1	0	0
PLXNC1_1	0	0	0	0
HNRNPUL2_3	0	0	1	1
ACD_1	0	0	0	1
ZNF709_1	0	0	1	1
MRPL35_2	0	0	0	0
FAM170A_1	0	1	0	0
ZNF711_2	0	0	1	0
CACNA1D_1	0	0	0	0
USP11_1	0	0	0	0
ARHGEF12_3	0	0	0	1
SIAE_2	0	0	0	0
TMEM136_1	0	0	0	1
CC2D2A_1	0	1	0	0
TMEM159_2	0	0	0	0
MRE11A_1	0	0	1	1
CDC14B_1	0	0	1	0
BCL2L1_3	0	0	0	0
TBX15_2	0	1	0	1
CTNNB1_1	1	0	0	1
DPYSL2_1	0	0	1	1
CXCR3_1	0	1	1	0
RRAGD_1	0	1	0	0
RIC1_2	0	0	0	0
PRPF39_1	0	0	0	1
ANGPTL6_1	0	0	0	0
SLC25A21_1	0	1	0	0
ZNF774_2	0	1	1	1
PRRC2C_2	0	0	0	1
ORC3_1	0	0	1	1
CD109_1	0	1	0	1
TRMT112_2	0	0	0	0
DDR2_3	0	0	0	0
RP13-582O9_2	0	0	0	0
C10orf67_1	0	0	0	0
FLT4_1	0	1	0	1
HOXD9_1	0	0	0	0
ZNF596_3	0	0	0	1
ZNF778_2	0	0	0	0
PCED1B_2	0	1	0	0
RHOXF1_1	0	0	0	0
MRPL40_2	0	0	0	1
IGSF6_1	0	1	0	0
GSTZ1_1	0	0	0	0
SLC16A5_3	0	1	0	1
MRPS24_2	1	0	1	0
PGLYRP1_1	1	0	0	0
BLOC1S6_1	0	0	0	1
TLR1_1	1	0	0	0
OPRD1_1	0	1	0	0
MICA_1	0	1	1	1
SHB_7	0	1	0	0
NFATC2_4	0	1	0	0
RAPGEF4_4	0	1	1	1
UBALD2_1	0	1	1	0
SMIM6_2	0	1	0	1
THAP2_1	0	0	1	0
CCDC106_3	0	0	0	0
SYT8_1	0	1	0	0
RPS19_1	0	0	0	1
TCTN2_1	0	0	1	1
ZYX_3	0	1	0	0
GLTSCR1L_5	0	1	0	0
WWP2_1	0	0	0	0
EHD4_1	0	0	0	1
CDS1_1	0	0	0	1
PLA2G2F_1	0	1	0	1
GJA5_1	1	0	0	1
DHX58_2	0	0	0	1
SNTB2_3	0	0	0	1
POLM_1	0	1	1	1
SLC23A3_2	0	0	0	0
CFH_1	0	1	0	0
GOLGA8B_1	0	0	0	0
OPRM1_3	0	1	0	1
SP3_3	0	0	0	1
YWHAZ_3	0	0	0	1
FAM155A_2	0	1	0	1
AVP_1	0	1	0	1
CD69_1	1	1	0	0
PRPF18_2	0	0	0	0
DUSP13_1	0	1	0	0
IQGAP2_1	0	0	0	1
NCAPD2_2	0	0	1	0
DOCK10_3	0	0	0	0
FADD_1	0	0	0	1
FAM156A_2	0	1	1	1
YTHDF3_2	0	1	0	0
IQCJ-SCHIP1_2	0	1	0	0
RAP2C_2	0	1	0	1
SENP3_2	0	0	0	0
EMILIN1_1	0	1	0	0
CORO1B_2	0	0	0	0
CDC42_1	0	0	0	1
GPR83_1	1	0	0	1
PNPLA7_1	0	1	0	1
DIRC2_1	0	0	0	0
SRRM2_1	0	0	0	0
DNM3_2	0	1	0	1
GNS_2	0	0	0	0
PDE1B_2	0	1	0	1
RAB30_1	0	0	0	0
HEXB_1	0	1	0	1
ADA_1	0	0	0	1
APH1A_4	0	0	1	0
IKZF3_2	0	0	0	0
KLF17_2	0	0	1	0
JPH4_2	0	0	0	0
CREM_1	0	1	1	0
PNCK_1	0	1	0	0
TRIB3_2	0	0	0	1
SLC2A14_3	0	0	0	1
CCT4_1	0	0	0	0
TJP2_3	0	0	0	0
PRPF18_3	0	0	0	0
MANBAL_1	0	0	0	0
MAP4K4_1	0	1	0	0
OGG1_2	0	0	1	0
NLRP2_1	0	1	1	1
LRRC37A3_1	0	0	0	0
ZNF684_1	0	0	0	0
ADARB2_1	0	0	1	0
DEPDC1B_1	0	1	0	0
NIT2_1	0	1	0	1
ANGPT2_1	1	0	1	1
HIGD1B_1	0	1	0	0
SPATC1L_1	0	1	0	1
RBP3_1	0	1	0	1
ARHGAP19_3	0	0	0	0
KMT5C_2	0	0	0	1
SLC25A43_1	0	0	0	1
CHTF8_2	0	0	0	1
FAM186B_2	0	1	0	0
LURAP1_2	0	0	0	1
CDK3_2	0	0	0	0
GPR84_1	1	0	0	0
GADD45B_1	1	1	0	1
CCDC154_1	0	1	0	0
WDR92_1	0	0	0	0
AKR1C2_2	0	0	0	1
HOXD1_1	1	0	1	0
ZNF728_1	0	0	1	1
ZNF205_1	0	1	0	0
HTATSF1_1	0	0	0	0
DUSP14_2	1	0	0	0
SLC5A6_3	0	0	0	0
KCNJ5_1	0	1	0	1
NFX1_1	0	1	0	0
MACROD2_3	0	1	0	0
TATDN2_3	0	0	1	1
LRGUK_1	0	0	0	0
FST_1	1	0	0	1
PPM1D_3	0	0	0	1
RBFOX2_2	0	1	0	0
RFX6_1	0	0	0	0
RPL27A_1	0	0	0	1
PRSS8_1	0	1	1	1
SWSAP1_1	0	1	1	1
MFSD12_1	0	1	1	1
RAB11FIP1_1	0	0	0	1
DSTN_2	0	0	0	1
TTC28_1	0	0	0	0
METTL8_3	0	0	0	0
CD1B_1	0	0	0	0
FGD4_5	0	0	0	1
ANKK1_1	0	1	0	0
TMEM254_2	0	0	0	1
ZNF700_1	0	0	1	1
ZFP91_3	0	1	0	0
NIPBL_2	0	0	0	0
MTG1_1	0	1	0	1
WDR72_2	0	0	0	1
NCAPD3_2	0	1	0	0
FAM49A_1	0	0	0	1
PACSIN1_1	0	1	0	0
NDUFAF5_1	0	1	0	0
EPHB6_1	0	0	0	0
SPIN1_3	0	1	0	0
ZNF385B_1	0	1	0	1
GDPD2_2	0	1	0	0
FBLN5_1	0	0	0	0
UBD_1	1	1	0	0
SEMA3A_3	1	0	0	0
CSDC2_1	0	1	0	0
GPSM3_2	0	0	0	0
MSRB3_1	0	0	0	0
PDE9A_1	0	0	0	0
EOMES_2	1	0	1	1
CCL11_1	1	0	0	1
ACSL1_3	0	1	0	0
C12orf29_1	0	0	0	0
NQO1_1	1	1	0	1
KCNN4_1	0	0	0	1
TAF4B_1	0	0	1	1
MRPL57_2	0	0	0	1
PSMD9_1	0	0	0	1
MAGEA2_1	0	0	0	1
AMY1A_1	0	0	0	0
S100A6_2	0	0	0	0
JAGN1_1	0	0	0	1
TTC9C_3	1	0	0	1
SRR_1	0	0	0	1
TMEM150B_2	0	0	0	0
PNRC1_1	0	0	0	1
RAPGEF1_1	0	0	0	0
ZBTB20_5	0	0	1	0
SPINK6_1	0	0	0	0
CEMIP_1	1	0	0	0
AMOTL1_1	0	0	0	1
PCOLCE_2	0	0	1	1
ALDH7A1_1	0	1	1	1
ZNF462_2	0	0	0	1
RINT1_1	0	0	1	1
SAMHD1_1	0	0	0	0
SDCCAG8_4	0	0	1	1
ZBTB9_1	0	0	1	1
RNPC3_2	0	0	0	0
CBFB_1	0	0	0	1
TADA2B_1	0	0	0	1
CCL24_1	1	0	0	0
LCOR_1	0	0	0	0
ANKLE1_2	0	0	0	0
F11_1	1	0	0	0
SP2_1	0	0	1	0
ZNF419_1	0	0	1	1
RGMB_1	1	0	0	1
NCAPH2_1	0	0	0	1
GCA_1	0	1	1	1
B3GNT2_3	0	1	0	0
COPZ2_2	0	0	0	0
AGBL4_1	0	0	0	1
MAPT_1	0	0	0	0
SLC22A1_2	0	0	0	0
HIGD2A_1	0	0	0	0
SORCS1_2	1	0	0	0
USP16_1	0	1	0	1
RARRES3_1	1	1	0	0
EIF6_2	0	0	0	1
GPAT3_2	0	0	0	1
RNF182_2	0	1	0	1
LUZP4_1	0	0	0	1
CSPG5_1	0	0	0	0
ASB6_1	0	0	0	0
LRRC26_1	0	0	0	1
RALA_2	0	1	0	1
PTPN12_1	0	0	0	1
MICAL2_2	1	0	0	0
HTRA2_1	0	0	0	0
C14orf166_1	0	0	0	1
DCDC2_1	1	1	0	0
FASTKD5_1	1	0	0	0
SMAD1_2	0	0	0	0
CRAT_1	0	1	0	1
PCSK1_1	0	1	0	0
OCRL_2	1	0	1	0
PPP1R3B_2	0	0	1	0
SASH1_4	0	0	1	1
FAM57B_1	0	1	0	0
C10orf55_1	0	1	1	0
PFDN4_2	0	1	1	0
KLHL11_1	1	0	0	0
PRICKLE4_2	0	0	0	0
SIRPB1_1	0	1	0	0
FAM64A_1	0	0	1	0
NNMT_4	0	1	0	1
GOPC_1	0	0	0	0
BCL2L11_1	0	1	1	1
CIAO1_3	0	0	1	0
UGT2B7_1	0	0	0	0
CD8A_2	0	1	0	0
NIFK_1	0	0	0	1
KLHDC2_3	0	0	0	1
PHC3_1	0	0	0	1
TMEM110_3	1	1	0	1
TMEM265_1	0	1	0	1
NSUN7_2	0	0	0	0
LRMP_3	0	0	0	0
PDE4D_2	0	0	1	0
SPHKAP_1	0	1	0	1
GABBR1_2	0	0	0	1
SLC6A16_4	0	1	0	0
CFAP47_1	0	0	0	0
CSE1L_2	0	0	0	0
ARHGAP5_3	0	1	0	0
FUT9_3	0	1	0	0
CENPV_1	0	0	0	0
GALNS_2	0	0	0	0
ZNF804A_1	1	1	1	0
HECTD2_3	0	0	1	0
DHRSX_2	0	0	1	0
RNF6_1	0	0	1	0
SLC31A1_2	0	0	0	0
KLRF2_1	0	0	0	0
HOMER1_2	0	0	0	0
SEMA4A_1	0	1	0	0
TMEM265_3	0	0	0	0
PRR5L_2	0	0	0	1
SBNO2_2	0	0	0	1
TEKT5_1	0	0	0	0
OMA1_1	0	0	0	1
PRLR_1	0	1	0	1
GNG4_2	0	0	0	0
SHTN1_2	0	0	0	1
CYSLTR1_3	0	1	0	0
TMED1_1	0	1	0	0
FLYWCH1_2	0	0	0	0
AC027601_1	0	0	0	0
PVALB_3	1	1	0	0
XXbac-BPG32J3_4	0	1	0	0
MEIS1_3	0	0	0	0
NOXA1_1	0	0	0	1
ACTN4_1	0	1	0	0
FAM200B_1	0	1	0	0
GPR137_4	0	0	0	0
CENPU_2	0	0	0	0
C20orf144_1	0	1	0	0
VPS26B_1	0	0	0	0
COL21A1_2	0	0	1	1
KARS_1	0	0	0	0
MST1R_2	0	1	0	1
UCHL5_1	0	0	0	0
SLC26A2_1	0	0	1	0
CARD16_3	0	0	0	0
ZNF365_2	0	1	0	1
CTSC_1	1	1	0	1
APC_3	0	0	0	0
PUS7L_1	0	0	0	1
DYNC1I2_3	0	0	0	0
CLDN4_1	0	0	0	1
ITIH4_3	0	0	0	0
FLRT1_1	0	1	0	0
ATP1A4_1	0	1	0	0
SLURP1_1	1	1	0	0
ZCCHC24_1	0	1	0	1
PRSS12_2	0	1	0	1
MUS81_1	0	0	0	0
CTBP1_1	0	0	0	1
UPB1_1	1	0	1	0
ITGB8_3	0	1	1	0
CA12_1	1	0	0	1
PARK2_1	0	0	0	1
ZNF763_1	0	0	1	1
CD7_1	0	0	0	1
TK1_1	1	0	1	1
PPFIA3_4	0	0	1	0
HNRNPUL1_1	0	0	1	0
LYL1_2	0	0	0	0
HMGA2_5	0	0	0	0
MAP1LC3A_3	0	0	0	0
TBCB_4	0	0	0	1
GRIP1_2	0	0	0	0
NEDD9_1	0	1	1	1
CD3D_1	0	0	0	1
PDZRN4_1	0	0	0	0
GRB10_2	0	0	0	0
AKT1S1_4	1	0	0	1
RPL36AL_2	0	0	0	0
SCIN_2	0	1	0	1
LGI4_2	0	0	0	0
TIGD6_2	0	1	0	0
AGGF1_3	0	0	0	0
PBK_2	0	0	0	0
ZSWIM2_1	0	1	0	0
CPAMD8_2	0	0	0	1
KIAA0040_3	0	1	0	1
FMO5_2	0	1	0	0
BNIP1_1	0	0	0	0
U2AF1L4_2	0	0	0	1
RGL2_2	0	0	0	0
KCNB2_2	0	0	0	1
ZBTB7B_3	0	0	0	1
UBXN11_1	0	0	0	1
CACNA1H_2	0	0	0	1
RASGRF1_1	0	0	0	0
SACM1L_2	0	1	0	0
PPP4R2_2	0	0	0	1
HEBP1_1	0	0	0	1
CRABP1_1	0	1	0	1
TRAPPC2B_2	0	0	0	0
NXF2B_1	0	0	1	1
ST3GAL6_2	0	1	1	0
PANX2_1	0	1	0	1
ZNF497_2	0	0	1	0
SHPRH_1	0	0	0	1
DKK1_1	1	0	0	1
PDGFRA_11	0	0	0	0
MYH14_2	0	1	0	1
TNFSF18_1	0	1	0	1
PYGM_2	0	1	1	0
KRBA1_1	0	0	0	1
JADE1_1	0	0	0	0
SNCG_2	0	0	0	0
JMJD7_2	0	0	0	1
POLE3_2	0	1	0	0
NR2F2_2	1	0	0	0
ATP2A2_1	0	0	1	1
GLRX5_1	0	0	1	1
RASEF_2	0	0	1	0
RPP30_1	0	0	0	0
TBX3_1	0	1	1	1
CCL26_2	0	1	0	1
RAX_1	0	0	0	1
SCIMP_1	0	0	0	0
ZNF366_1	0	0	0	0
PDCD10_1	0	0	1	0
PROK2_1	1	0	0	0
RLF_1	0	0	0	1
IRF3_2	0	0	0	0
CDC16_2	0	0	0	1
SMC2L1_1	0	1	0	0
BPI_3	0	0	0	0
SGCB_1	0	0	0	0
ECSCR_4	0	0	0	0
DNAJC15_1	0	1	0	0
UAP1_2	0	0	0	1
ZNF428_3	0	0	1	0
TGIF2_2	0	0	0	1
HSPG2_1	0	0	0	1
MUC17_1	0	0	0	1
ARHGEF38_1	0	1	0	0
BAMBI_2	0	0	0	0
PYGB_2	0	0	0	0
METTL4_1	0	0	0	0
RPH3AL_1	0	0	0	1
PGBD5_1	0	0	1	1
ZNF576_2	0	0	0	0
IFITM1_3	0	0	0	0
ANKRD27_1	0	0	1	1
RBBP8_3	0	0	0	0
NAA38_3	1	0	0	1
COX7B2_2	0	0	0	0
UBE2U_1	0	0	1	1
DLX6_2	0	0	0	0
SLC25A28_2	0	1	0	0
SRMS_1	0	1	0	1
CUL4B_3	0	0	0	1
MRPL28_2	0	0	0	0
PPP1R36_1	0	0	0	0
PXK_2	0	0	0	1
GNA13_2	0	0	0	0
TPD52_13	0	0	0	0
GSK3A_4	0	0	0	1
CATSPER3_2	0	0	0	0
USPL1_2	0	1	0	1
MYO1B_1	0	0	0	1
UQCRQ_1	0	1	0	1
LYPLA1_2	0	0	1	1
C11orf21_1	0	1	0	0
NPIPB3_1	0	0	0	1
ALG10B_1	0	1	0	1
GNAI2_1	0	1	1	1
CHD4_11	0	0	1	0
ATP13A1_1	0	0	0	1
SDPR_1	1	1	0	0
E2F3_2	0	0	0	0
IGLL5_22	0	0	0	1
RP11-196G11_2	0	0	1	0
AP2S1_2	0	0	0	1
PAWR_1	0	1	0	0
SHC3_1	0	0	1	0
NODAL_1	1	0	0	0
FLT1_2	0	0	0	0
RIN2_4	0	0	0	0
NDUFA13_1	0	0	0	0
PDIA3_2	0	0	1	1
IFIT1B_1	1	0	0	0
UBP1_1	0	0	0	1
PHKA1_2	0	1	0	0
PER1_1	0	0	1	1
COCH_1	1	0	0	1
PTGR1_1	0	0	0	1
GBF1_1	0	0	1	0
AMY2B_3	0	0	0	0
AGAP3_2	0	0	0	0
SLC30A8_2	0	1	0	0
HOOK1_1	0	0	0	1
PCDHAC2_1	0	0	1	0
NR3C1_2	0	1	0	1
TAB1_1	0	0	0	0
TNRC6A_1	0	0	0	0
ACTR1B_1	0	0	0	1
VAMP5_2	0	1	0	1
LIPN_1	0	0	0	0
KCNAB1_5	0	1	0	1
MMADHC_1	0	0	1	1
SMPD3_1	0	0	1	1
UPF1_1	0	1	0	1
ZBTB38_2	0	0	1	0
SPOCK2_1	0	0	0	0
MTHFSD_1	0	0	0	1
ADAP1_7	0	0	0	0
AP2A1_1	0	0	1	1
WNT11_1	0	0	0	1
RIPK3_1	1	0	0	1
SPINK9_2	0	0	1	1
CASP8_3	0	1	0	0
SDR39U1_1	0	0	0	0
ADAT3_2	1	0	0	1
STUB1_1	0	0	0	0
METAP2_1	0	1	0	0
MAGEA8_1	0	1	0	1
SKA3_2	0	0	0	0
CLDND1_1	0	0	0	1
DIABLO_5	0	1	0	0
MAGEC1_1	0	0	0	0
SLC9A3R2_1	0	0	0	1
TDP1_2	0	0	0	0
UCHL1_1	1	0	0	1
NRBF2_1	0	0	0	1
APPL1_1	0	0	1	1
SCYL2_1	0	0	1	1
FUT11_1	0	0	1	0
TTLL3_2	0	0	0	0
NNAT_1	1	1	0	1
POU2F2_2	0	0	0	1
ADH7_2	1	0	0	0
TAPT1_1	0	0	0	1
S1PR3_1	0	1	0	1
MS4A4A_2	0	0	0	0
C11orf84_1	1	0	1	1
SLC4A7_2	0	1	1	0
MOCOS_1	0	0	0	1
ELF2_4	0	0	0	0
CYBB_1	0	1	1	0
DFFA_1	0	0	0	0
ANKHD1_5	0	0	0	0
MMP16_2	0	0	0	0
LUC7L2_8	0	0	0	0
AIFM3_2	0	1	0	1
ZKSCAN7_1	0	0	1	1
SLITRK4_1	0	1	0	0
DECR2_4	0	1	0	0
NCK1_2	0	1	0	0
PAM16_2	0	0	0	1
ASPM_1	0	1	1	0
ALDH3A2_3	0	1	0	0
LYZL4_1	0	0	0	1
DLGAP4_3	0	1	0	1
SRSF9_2	0	0	1	1
PAGR1_3	0	0	0	0
SAMD4B_1	0	0	0	1
ATP6V0D1_1	0	1	0	1
SUMO1_1	0	1	1	1
MTHFS_2	0	1	0	0
SLC4A2_4	1	0	0	1
FUNDC2_3	0	0	0	0
DTWD1_1	0	0	0	1
PLCB1_1	0	1	0	1
NARF_1	0	0	1	1
NAA20_1	0	0	0	0
PPP2R1B_1	0	0	0	0
PARP8_1	0	1	0	0
ZCWPW2_1	0	0	0	0
TMEM200A_3	0	0	1	0
NOX5_3	0	1	0	0
ALG10_1	0	0	0	1
DVL3_1	0	0	1	1
ACAA1_1	0	0	0	1
FHL1_1	0	1	0	1
IQSEC2_2	0	1	0	1
ATP5D_1	0	0	0	0
CRHR1_3	0	0	0	0
P2RY6_3	0	0	0	0
ATP1A4_2	0	1	1	0
TCF4_7	0	0	0	0
TBC1D4_1	0	1	0	0
ITSN2_2	0	0	0	0
ARPC1A_5	0	0	0	0
TNFSF13_3	0	0	0	0
CERS6_2	0	0	0	0
SETD7_2	0	0	0	0
HOXC5_2	0	0	0	0
MBNL3_3	0	0	0	0
MYBPC2_1	1	0	0	1
ARSI_1	0	0	0	1
SP100_1	0	1	0	1
PLXNB3_3	0	0	1	1
CHAC1_2	0	0	0	1
RIMS1_3	0	1	0	0
TMEM179B_1	0	0	0	1
DDIT3_1	0	1	1	1
ARL2_2	0	0	1	1
DGKG_1	0	0	0	1
CRP_1	1	0	0	0
WDR13_1	0	0	0	1
CAPN12_1	0	0	0	1
FFAR4_1	0	1	0	0
SFI1_4	0	1	0	0
ABCG1_5	0	0	0	1
OMG_1	0	1	0	0
LRRC4C_5	0	0	0	1
ZNF524_3	0	0	0	0
CEP126_2	0	1	0	1
CMTM6_1	0	0	0	1
PIWIL1_1	0	1	0	1
RFX1_1	0	1	1	0
UBAP1_1	0	0	1	1
LCN2_2	0	0	0	0
PKD1L3_1	0	0	0	0
FCRL6_1	0	1	0	0
BMP6_1	0	0	0	0
ARID1B_2	0	0	0	0
ZNF197_1	0	0	0	1
RPS6_1	0	0	0	1
RPL26_1	0	0	0	0
FCGRT_2	1	0	0	0
C9orf50_1	0	0	0	1
STAMBPL1_1	0	1	0	1
PLCG2_1	0	1	0	1
SSBP4_3	0	0	1	1
KCNG2_1	0	0	0	0
OLFM1_1	0	1	0	1
XKR9_3	0	0	0	0
OGN_1	0	1	0	0
VRK2_2	0	0	0	1
UBXN4_2	0	0	0	0
ANAPC16_2	0	0	0	0
VSIG1_4	0	1	0	0
C5orf45_1	1	0	0	1
SLITRK4_2	0	1	0	0
WFDC1_1	0	1	0	1
POU5F1_3	0	1	0	1
SLC47A1_2	0	0	1	1
LSM11_1	0	0	0	1
GEMIN4_2	0	0	0	1
FZD6_1	0	1	0	0
SREK1_1	0	0	0	0
RRH_1	0	0	1	0
RSU1_1	0	1	0	1
TTLL10_1	0	0	0	1
ELMO1_1	0	1	0	0
MYBPHL_1	0	1	0	1
JADE2_1	0	1	1	1
ASAH2_2	0	0	0	1
HSD11B1L_2	0	0	0	1
ZNF563_1	0	1	1	1
RFTN1_3	0	0	0	1
NOTCH3_1	0	1	0	1
HAUS7_1	0	0	0	1
HCFC1R1_2	0	0	0	0
TNFRSF13C_1	0	1	0	1
C9orf69_2	0	1	0	0
AP3D1_1	0	0	0	1
ATN1_2	0	1	0	0
CCDC14_1	0	0	0	0
LNX1_2	0	1	0	1
HRASLS5_2	1	0	0	0
SCN3B_1	0	1	0	1
TNFSF8_1	0	1	0	0
FIGF_2	1	1	1	0
PCGF2_2	0	1	0	1
CCDC57_1	0	0	0	0
RAD17_4	0	0	0	0
COLEC11_2	0	0	0	1
WDR83OS_3	0	0	0	1
PPP1R1A_2	0	0	0	1
FTCDNL1_1	0	0	0	1
STT3A_1	0	0	1	1
KDM1B_1	0	0	0	1
JAM2_3	0	1	0	1
TLE6_1	0	0	0	1
SUPT16H_1	0	0	0	0
MAD2L1_1	0	0	0	1
CEP70_1	0	0	0	1
CD36_5	0	1	0	0
N4BP2_1	0	1	0	1
MRPS2_2	1	0	0	0
DNAAF3_2	0	1	0	1
CCDC60_2	0	1	0	0
EML2_2	0	0	1	0
ARHGEF16_1	0	0	0	1
PRDM16_1	0	0	0	0
FHL5_1	0	1	0	0
RILPL2_2	0	0	0	0
ZNF329_2	0	0	0	0
RDM1_1	0	0	0	0
ZNF764_2	0	0	0	1
PDE4C_5	0	0	0	0
